date_new,Id_check,ID_client,Count_products,Sum_payment
2015-12-01,2066662,16052,1.000,46813
2015-12-01,2065122,16052,1.000,46062
2015-12-01,2066009,16052,1.000,36281
2015-12-01,2065710,16052,1.000,26268
2015-12-01,2066662,16052,0.332,47270
2015-12-01,2065038,16052,1.000,14550
2015-12-01,2065710,16052,1.000,18295
2015-12-01,2065710,16052,1.000,46272
2015-12-01,2065038,16052,1.000,0.69
2015-12-01,2066196,16052,1.000,14.99
2015-12-01,2065160,16052,1.000,14.99
2015-12-01,2065038,16052,1.000,14246
2015-12-01,2066009,16052,1.000,18.99
2015-12-01,2065160,16052,1.000,44013
2015-12-01,2065160,16052,1.000,28246
2015-12-01,2065038,16052,1.000,47119
2015-12-01,2065038,16052,1.000,47119
2015-12-01,2066196,16052,1.000,15373
2015-12-01,2065795,16052,1.000,22.63
2015-12-01,2066196,16052,1.000,0.77
2015-12-01,2066662,16052,0.230,46025
2015-12-01,2066200,16052,1.000,36342
2015-12-01,2065122,16052,2.000,25020
2015-12-01,2066196,16052,1.000,30742
2015-12-01,2066009,16052,1.000,30742
2015-12-01,2065795,16052,1.000,30742
2015-12-01,2065160,16052,1.000,46146
2015-12-01,2066200,16052,1.000,13.19
2015-12-01,2066200,16052,1.000,28611
2015-12-01,2066196,16052,4.000,46379
2015-12-01,2066200,16052,0.300,46063
2015-12-01,2065710,16052,0.314,46094
2015-12-01,2066516,16052,0.628,45170
2015-12-01,2065038,16052,1.370,21702
2015-12-01,2066009,16052,2.000,17593
2015-12-01,2066009,16052,0.502,46091
2015-12-01,2065710,16052,0.510,13547
2015-12-01,2065710,16052,2.000,46245
2015-12-01,2066009,16052,1.000,46180
2015-12-01,2065710,16052,1.000,19756
2015-12-01,2066200,16052,3.000,26696
2015-12-01,2066200,16052,0.214,30072
2015-12-01,2065710,16052,0.240,19146
2015-12-01,2066009,16052,1.000,24473
2015-12-01,2066662,16052,1.000,18.00
2015-12-01,2066009,16052,1.086,45170
2015-12-01,2066009,16052,1.000,43.73
2015-12-01,2068096,16052,0.764,18050
2015-12-01,2067126,16052,1.020,24685
2015-12-01,2067603,16052,1.026,26512
2015-12-01,2067449,16052,0.280,13210
2015-12-01,2068003,16052,0.518,13.46
2015-12-01,2067717,16052,1.000,43556
2015-12-01,2067846,16052,6.000,32356
2015-12-01,2068683,16052,1.000,46235
2015-12-01,2067541,16052,1.000,20941
2015-12-01,2067717,16052,1.000,32629
2015-12-01,2068683,16052,1.000,34759
2015-12-01,2068427,16052,6.000,112.86
2015-12-01,2068215,16052,2.000,13.54
2015-12-01,2067717,16052,0.446,13.69
2015-12-01,2067635,16052,0.114,44256
2015-12-01,2067635,16052,1.000,45.00
2015-12-01,2068024,16052,1.000,28611
2015-12-01,2067846,16052,3.000,14824
2015-12-01,2067603,16052,1.000,42036
2015-12-01,2067946,16052,1.000,18933
2015-12-01,2067439,16052,0.188,27820
2015-12-01,2067172,16052,1.000,11505
2015-12-01,2068096,16052,1.140,17654
2015-12-01,2067307,16052,2.000,21186
2015-12-01,2067126,16052,0.358,46143
2015-12-01,2067307,16052,1.000,46268
2015-12-01,2068003,16052,0.302,14124
2015-12-01,2068024,16052,5.000,14824
2015-12-01,2068024,16052,1.000,36.75
2015-12-01,2067449,16052,1.000,46236
2015-12-01,2068427,16052,0.120,31778
2015-12-01,2067307,16052,10.000,18264
2015-12-01,2068683,16052,1.000,27485
2015-12-01,2067126,16052,1.000,28611
2015-12-01,2067526,16052,10.000,57.80
2015-12-01,2067439,16052,1.000,28611
2015-12-01,2067307,16052,1.000,28611
2015-12-01,2067439,16052,1.040,46176
2015-12-01,2067307,16052,1.000,23408
2015-12-01,2067717,16052,1.000,13.19
2015-12-01,2067717,16052,1.000,25263
2015-12-01,2068215,16052,1.000,46368
2015-12-01,2068427,16052,0.592,27546
2015-12-01,2067846,16052,1.000,12479
2015-12-01,2067347,16052,3.000,11355
2015-12-01,2067717,16052,1.000,0.77
2015-12-01,2068003,16052,1.000,14366
2015-12-01,2067449,16052,1.000,45658
2015-12-01,2067307,16052,1.000,21702
2015-12-01,2068024,16052,2.000,29983
2015-12-01,2067347,16052,1.000,21702
2015-12-01,2067439,16052,1.000,41334
2015-12-01,2068024,16052,3.000,42826
2015-12-01,2067635,16052,2.000,29373
2015-12-01,2068003,16052,1.000,45108
2015-12-01,2067307,16052,1.000,0.92
2015-12-01,2067439,16052,1.000,22678
2015-12-01,2067846,16052,2.000,29.98
2015-12-01,2067541,16052,2.000,22.78
2015-12-01,2067541,16052,1.000,34790
2015-12-01,2067541,16052,1.000,46270
2015-12-01,2067126,16052,1.000,34790
2015-12-01,2068003,16052,2.000,46362
2015-12-01,2067946,16052,1.000,35886
2015-12-01,2068024,16052,2.000,30742
2015-12-01,2067541,16052,2.000,20607
2015-12-01,2067449,16052,1.000,46113
2015-12-01,2068096,16052,1.000,23743
2015-12-01,2067439,16052,2.000,11018
2015-12-01,2067126,16052,1.000,17.99
2015-12-01,2067172,16052,2.000,36100
2015-12-01,2068024,16052,1.000,44.99
2015-12-01,2067946,16052,1.000,14.94
2015-12-01,2067347,16052,1.000,43252
2015-12-01,2067946,16052,1.000,29.99
2015-12-01,2068683,16052,1.000,19.65
2015-12-01,2067635,16052,1.000,41548
2015-12-01,2067603,16052,1.000,8.00
2015-12-01,2067635,16052,0.112,22678
2015-12-01,2067307,16052,1.000,23863
2015-12-01,2067347,16052,30.000,16.20
2015-12-01,2067449,16052,10.000,14732
2015-12-01,2067820,16052,210.000,113.40
2015-12-01,2067820,16052,5.000,31.50
2015-12-01,2067603,16052,2.000,11049
2015-12-01,2068215,16052,1.000,46120
2015-12-01,2067439,16052,1.000,44348
2015-12-01,2067449,16052,0.508,13.44
2015-12-01,2068096,16052,1.000,46359
2015-12-01,2067347,16052,1.000,16923
2015-12-01,2068096,16052,2.000,24198
2015-12-01,2067449,16052,1.000,12086
2015-12-01,2067946,16052,1.000,22767
2015-12-01,2067439,16052,1.000,41334
2015-12-01,2068683,16052,1.000,46082
2015-12-01,2067307,16052,1.000,46082
2015-12-01,2067717,16052,1.000,13181
2015-12-01,2068215,16052,1.000,21551
2015-12-01,2067126,16052,1.000,47119
2015-12-01,2067439,16052,1.000,29799
2015-12-01,2067439,16052,1.000,44287
2015-12-01,2068024,16052,2.000,32933
2015-12-01,2068024,16052,2.000,32933
2015-12-01,2067307,16052,1.000,45566
2015-12-01,2067635,16052,0.140,18354
2015-12-01,2067603,16052,1.744,28.78
2015-12-01,2068096,16052,1.522,46351
2015-12-01,2067717,16052,1.000,46271
2015-12-01,2067439,16052,1.000,24869
2015-12-01,2067439,16052,1.000,31898
2015-12-01,2067439,16052,1.102,46266
2015-12-01,2067541,16052,1.000,42248
2015-12-01,2068096,16052,0.414,30164
2015-12-01,2067846,16052,2.000,46306
2015-12-01,2067307,16052,1.000,20210
2015-12-01,2067307,16052,1.000,20210
2015-12-01,2067449,16052,0.180,36161
2015-12-01,2067635,16052,1.000,11049
2015-12-01,2067449,16052,1.000,11049
2015-12-01,2067347,16052,0.430,11963
2015-12-01,2067717,16052,1.000,36342
2015-12-01,2067126,16052,2.000,15.98
2015-12-01,2067541,16052,1.000,36342
2015-12-01,2067126,16052,2.000,5.00
2015-12-01,2067347,16052,1.000,21702
2015-12-01,2067603,16052,1.000,11171
2015-12-01,2067635,16052,2.000,16.60
2015-12-01,2067307,16052,1.000,11171
2015-12-01,2067846,16052,3.000,45200
2015-12-01,2067449,16052,1.000,46085
2015-12-01,2067439,16052,0.174,23043
2015-12-01,2067439,16052,1.000,43525
2015-12-01,2067717,16052,1.000,36251
2015-12-01,2067172,16052,4.000,40.24
2015-12-01,2068096,16052,2.000,5.00
2015-12-01,2067347,16052,1.000,18295
2015-12-01,2068215,16052,1.000,34425
2015-12-01,2067307,16052,1.000,21217
2015-12-01,2067439,16052,1.000,42401
2015-12-01,2067307,16052,1.000,42401
2015-12-01,2068024,16052,1.000,42401
2015-12-01,2068003,16052,1.000,16711
2015-12-01,2067846,16052,2.000,46177
2015-12-01,2067126,16052,1.000,31048
2015-12-01,2068215,16052,1.000,21732
2015-12-01,2067603,16052,1.000,46082
2015-12-01,2068683,16052,1.000,28915
2015-12-01,2067635,16052,0.288,46478
2015-12-01,2068683,16052,1.000,35125
2015-12-01,2067717,16052,1.000,35125
2015-12-01,2068096,16052,1.000,27089
2015-12-01,2067449,16052,1.000,35125
2015-12-01,2068215,16052,1.000,35125
2015-12-01,2068427,16052,0.306,11810
2015-12-01,2067126,16052,0.366,13667
2015-12-01,2067717,16052,1.000,44682
2015-12-01,2067449,16052,1.000,31107
2015-12-01,2067717,16052,1.000,30713
2015-12-01,2067603,16052,1.000,17989
2015-12-01,2067307,16052,1.000,0.88
2015-12-01,2068215,16052,1.000,0.88
2015-12-01,2069236,16052,2.000,27760
2015-12-01,2069303,16052,1.000,0.88
2015-12-01,2069303,16052,1.000,12145
2015-12-01,2069419,16052,2.000,46181
2015-12-01,2069782,16052,3.000,18.21
2015-12-01,2069617,16052,1.000,46065
2015-12-01,2069782,16052,3.000,18.21
2015-12-01,2069433,16052,2.000,26359
2015-12-01,2070701,16052,1.000,31413
2015-12-01,2069677,16052,1.000,44287
2015-12-01,2069779,16052,1.000,31107
2015-12-01,2069631,16052,1.000,41487
2015-12-01,2069970,16052,0.302,45778
2015-12-01,2070573,16052,0.156,14215
2015-12-01,2069631,16052,2.000,23408
2015-12-01,2069698,16052,2.572,49.43
2015-12-01,2070573,16052,1.000,18323
2015-12-01,2069782,16052,1.000,36220
2015-12-01,2069782,16052,1.000,36220
2015-12-01,2069782,16052,2.000,35977
2015-12-01,2069970,16052,1.000,24108
2015-12-01,2069970,16052,0.116,35490
2015-12-01,2069970,16052,0.108,20515
2015-12-01,2069419,16052,3.000,35735
2015-12-01,2069905,16052,1.000,24624
2015-12-01,2069631,16052,1.000,29587
2015-12-01,2070701,16052,0.186,46268
2015-12-01,2069905,16052,0.192,43525
2015-12-01,2069236,16052,3.000,14.64
2015-12-01,2070573,16052,1.000,19391
2015-12-01,2069631,16052,1.000,36161
2015-12-01,2069677,16052,1.000,13.39
2015-12-01,2070573,16052,1.000,36161
2015-12-01,2069433,16052,1.000,20637
2015-12-01,2070701,16052,1.000,16711
2015-12-01,2069303,16052,1.000,42401
2015-12-01,2069433,16052,1.000,42401
2015-12-01,2069526,16052,1.000,21217
2015-12-01,2069970,16052,1.000,46176
2015-12-01,2069303,16052,1.000,20546
2015-12-01,2070573,16052,1.000,32174
2015-12-01,2069810,16052,3.000,14.97
2015-12-01,2069810,16052,7.000,38.78
2015-12-01,2069779,16052,1.000,28642
2015-12-01,2069970,16052,0.226,27912
2015-12-01,2069229,16052,2.000,16.60
2015-12-01,2069303,16052,1.000,21702
2015-12-01,2070573,16052,2.000,29312
2015-12-01,2069229,16052,3.000,23.97
2015-12-01,2069304,16052,1.000,36342
2015-12-01,2069779,16052,1.000,36342
2015-12-01,2069698,16052,2.000,15.98
2015-12-01,2069304,16052,3.000,23.97
2015-12-01,2069810,16052,1.000,21186
2015-12-01,2069631,16052,0.190,20546
2015-12-01,2069716,16052,0.342,44044
2015-12-01,2069526,16052,0.246,32994
2015-12-01,2069229,16052,0.258,43617
2015-12-01,2069905,16052,0.218,28522
2015-12-01,2069905,16052,0.174,46268
2015-12-01,2070573,16052,0.192,16469
2015-12-01,2069905,16052,1.000,22037
2015-12-01,2070573,16052,1.000,11018
2015-12-01,2069433,16052,0.518,45078
2015-12-01,2070573,16052,0.138,31107
2015-12-01,2069779,16052,1.000,16984
2015-12-01,2069419,16052,1.000,35916
2015-12-01,2069617,16052,1.000,13547
2015-12-01,2069779,16052,1.000,13547
2015-12-01,2069617,16052,1.762,46232
2015-12-01,2069304,16052,4.000,7.00
2015-12-01,2069433,16052,0.850,30.72
2015-12-01,2069236,16052,1.000,16041
2015-12-01,2069779,16052,1.000,27426
2015-12-01,2070573,16052,1.000,28887
2015-12-01,2069303,16052,0.724,28856
2015-12-01,2070573,16052,1.000,32905
2015-12-01,2070573,16052,2.000,43160
2015-12-01,2069419,16052,3.000,19450
2015-12-01,2069905,16052,1.000,42186
2015-12-01,2069526,16052,1.000,41.04
2015-12-01,2069303,16052,1.000,41334
2015-12-01,2069229,16052,1.000,27760
2015-12-01,2069716,16052,2.000,13.68
2015-12-01,2069631,16052,1.000,19360
2015-12-01,2069779,16052,1.000,12086
2015-12-01,2069433,16052,1.000,29618
2015-12-01,2070573,16052,1.000,46359
2015-12-01,2069970,16052,4.000,46238
2015-12-01,2069617,16052,0.538,14.23
2015-12-01,2069905,16052,1.000,46271
2015-12-01,2069631,16052,1.000,45474
2015-12-01,2070573,16052,1.000,46120
2015-12-01,2069229,16052,1.000,32905
2015-12-01,2069617,16052,1.000,46089
2015-12-01,2070573,16052,1.000,2.00
2015-12-01,2069970,16052,0.340,25385
2015-12-01,2069698,16052,10.000,14732
2015-12-01,2069303,16052,10.000,14732
2015-12-01,2070573,16052,3.000,43009
2015-12-01,2069782,16052,3.000,16.77
2015-12-01,2069970,16052,0.098,13912
2015-12-01,2069779,16052,2.000,13971
2015-12-01,2069779,16052,2.000,13971
2015-12-01,2069970,16052,0.180,21702
2015-12-01,2070573,16052,0.178,15432
2015-12-01,2069905,16052,1.000,16954
2015-12-01,2069303,16052,2.000,35886
2015-12-01,2070573,16052,1.000,13271
2015-12-01,2069779,16052,2.000,46175
2015-12-01,2069779,16052,1.000,46508
2015-12-01,2069303,16052,1.000,34151
2015-12-01,2070573,16052,2.000,21217
2015-12-01,2069698,16052,2.000,36100
2015-12-01,2070573,16052,1.000,47119
2015-12-01,2069229,16052,3.000,20121
2015-12-01,2069631,16052,0.118,30348
2015-12-01,2069905,16052,1.000,23743
2015-12-01,2069905,16052,1.000,23559
2015-12-01,2069631,16052,1.000,19450
2015-12-01,2069304,16052,2.000,18295
2015-12-01,2070701,16052,1.000,36251
2015-12-01,2069419,16052,2.000,14.86
2015-12-01,2069419,16052,2.000,33117
2015-12-01,2069905,16052,1.000,33055
2015-12-01,2069905,16052,1.000,46118
2015-12-01,2069303,16052,0.268,46239
2015-12-01,2069419,16052,2.000,18.38
2015-12-01,2070573,16052,1.000,30713
2015-12-01,2069970,16052,1.000,33604
2015-12-01,2069303,16052,0.430,14.89
2015-12-01,2069779,16052,1.000,23743
2015-12-01,2069617,16052,1.000,43252
2015-12-01,2070701,16052,1.000,13.68
2015-12-01,2069236,16052,1.000,16285
2015-12-01,2069631,16052,1.000,24593
2015-12-01,2069779,16052,1.000,28246
2015-12-01,2069229,16052,1.000,44013
2015-12-01,2069905,16052,1.000,47119
2015-12-01,2069698,16052,1.000,43556
2015-12-01,2069433,16052,1.000,46156
2015-12-01,2069631,16052,0.236,43586
2015-12-01,2069433,16052,0.522,46087
2015-12-01,2069905,16052,1.000,21702
2015-12-01,2069631,16052,0.182,0.57
2015-12-01,2070573,16052,1.000,16.17
2015-12-01,2069905,16052,1.000,41730
2015-12-01,2070701,16052,1.000,21.57
2015-12-01,2069631,16052,1.000,26330
2015-12-01,2069779,16052,1.000,19.45
2015-12-01,2069229,16052,1.000,15707
2015-12-01,2069631,16052,0.266,46084
2015-12-01,2069716,16052,3.000,19299
2015-12-01,2069905,16052,1.000,30742
2015-12-01,2069779,16052,1.000,30742
2015-12-01,2069419,16052,1.000,46146
2015-12-01,2069229,16052,1.000,0.63
2015-12-01,2069303,16052,0.252,0.74
2015-12-01,2069433,16052,3.000,46129
2015-12-01,2069905,16052,1.000,24959
2015-12-01,2069304,16052,2.000,13455
2015-12-01,2069970,16052,0.134,46082
2015-12-01,2069303,16052,0.336,42401
2015-12-01,2070573,16052,0.276,18.96
2015-12-01,2069905,16052,1.000,31778
2015-12-01,2069631,16052,0.606,15373
2015-12-01,2069433,16052,1.838,34029
2015-12-01,2069236,16052,1.786,30011
2015-12-01,2069303,16052,1.000,33298
2015-12-01,2070573,16052,1.000,25294
2015-12-01,2069303,16052,0.166,0.65
2015-12-01,2069303,16052,1.000,41456
2015-12-01,2069236,16052,2.784,15.28
2015-12-01,2070701,16052,0.838,22007
2015-12-01,2069631,16052,0.132,46056
2015-12-01,2069303,16052,1.000,20941
2015-12-01,2069526,16052,2.000,36039
2015-12-01,2069716,16052,1.000,30.99
2015-12-01,2069677,16052,1.578,33.03
2015-12-01,2069236,16052,0.862,12236
2015-12-01,2072585,16052,0.462,34029
2015-12-01,2071525,16052,1.026,26512
2015-12-01,2071912,16052,0.804,30468
2015-12-01,2071635,16052,0.284,13271
2015-12-01,2071953,16052,2.000,46298
2015-12-01,2071525,16052,0.496,46297
2015-12-01,2071912,16052,4.184,22.97
2015-12-01,2072585,16052,0.978,13636
2015-12-01,2071675,16052,3.916,21.50
2015-12-01,2071525,16052,0.910,5.00
2015-12-01,2071986,16052,12.184,66.89
2015-12-01,2071416,16052,2.784,15.28
2015-12-01,2071691,16052,0.878,30042
2015-12-01,2071696,16052,2.000,29952
2015-12-01,2071953,16052,0.452,28491
2015-12-01,2071691,16052,0.906,27.81
2015-12-01,2071609,16052,1.000,46180
2015-12-01,2071525,16052,0.734,18264
2015-12-01,2071609,16052,0.446,25416
2015-12-01,2071525,16052,0.342,24624
2015-12-01,2071635,16052,1.136,15738
2015-12-01,2072492,16052,0.220,29738
2015-12-01,2072585,16052,1.000,31199
2015-12-01,2071635,16052,2.134,45748
2015-12-01,2071953,16052,0.426,24838
2015-12-01,2072676,16052,1.000,51.60
2015-12-01,2071609,16052,1.046,46086
2015-12-01,2071953,16052,2.000,17593
2015-12-01,2071696,16052,0.194,42887
2015-12-01,2071635,16052,0.416,14.41
2015-12-01,2071635,16052,0.274,27760
2015-12-01,2072585,16052,1.000,46145
2015-12-01,2072368,16052,0.316,20363
2015-12-01,2072063,16052,10.000,18264
2015-12-01,2071696,16052,20.000,3.00
2015-12-01,2071525,16052,10.000,18264
2015-12-01,2072368,16052,1.000,24959
2015-12-01,2072492,16052,1.000,24959
2015-12-01,2072585,16052,0.960,29983
2015-12-01,2071953,16052,0.608,28856
2015-12-01,2071696,16052,1.000,30742
2015-12-01,2072676,16052,3.000,19299
2015-12-01,2071696,16052,1.000,14671
2015-12-01,2071609,16052,1.000,21.44
2015-12-01,2072492,16052,0.112,12479
2015-12-01,2072585,16052,1.000,20149
2015-12-01,2071675,16052,4.000,46237
2015-12-01,2071696,16052,2.000,19725
2015-12-01,2072368,16052,1.000,32933
2015-12-01,2071525,16052,3.000,46300
2015-12-01,2072368,16052,2.000,29373
2015-12-01,2071609,16052,0.582,29190
2015-12-01,2071635,16052,0.446,29465
2015-12-01,2072585,16052,1.000,45108
2015-12-01,2071675,16052,1.000,51.00
2015-12-01,2072492,16052,1.000,44013
2015-12-01,2071696,16052,1.000,28246
2015-12-01,2071525,16052,2.000,46813
2015-12-01,2071691,16052,2.000,13881
2015-12-01,2071696,16052,1.000,11720
2015-12-01,2071912,16052,1.000,10990
2015-12-01,2071696,16052,1.000,24167
2015-12-01,2071953,16052,1.000,15.76
2015-12-01,2071953,16052,1.000,14.99
2015-12-01,2071696,16052,1.000,46062
2015-12-01,2072492,16052,1.000,36281
2015-12-01,2071525,16052,2.000,14642
2015-12-01,2072492,16052,1.000,12905
2015-12-01,2072585,16052,1.000,46082
2015-12-01,2071635,16052,1.000,16862
2015-12-01,2072063,16052,0.158,33664
2015-12-01,2072492,16052,1.000,21671
2015-12-01,2071635,16052,0.138,44986
2015-12-01,2071905,16052,120.000,64.80
2015-12-01,2071609,16052,10.000,14732
2015-12-01,2071986,16052,10.000,32964
2015-12-01,2071635,16052,0.184,32905
2015-12-01,2071912,16052,10.000,14732
2015-12-01,2071635,16052,0.496,29526
2015-12-01,2071953,16052,1.000,42036
2015-12-01,2071953,16052,1.000,42036
2015-12-01,2072585,16052,0.328,28550
2015-12-01,2071635,16052,0.172,42795
2015-12-01,2071691,16052,1.000,14032
2015-12-01,2071696,16052,1.000,14032
2015-12-01,2072368,16052,0.424,44501
2015-12-01,2071696,16052,1.000,12086
2015-12-01,2071953,16052,1.000,44409
2015-12-01,2071635,16052,1.000,13181
2015-12-01,2071675,16052,1.000,46251
2015-12-01,2071635,16052,1.000,13181
2015-12-01,2071525,16052,1.000,13181
2015-12-01,2071696,16052,0.160,46174
2015-12-01,2071635,16052,1.000,21551
2015-12-01,2071525,16052,1.000,47119
2015-12-01,2071953,16052,0.836,42767
2015-12-01,2071609,16052,0.944,12086
2015-12-01,2071609,16052,0.522,27030
2015-12-01,2071609,16052,0.222,17199
2015-12-01,2071696,16052,1.000,16923
2015-12-01,2071635,16052,2.064,34.06
2015-12-01,2071675,16052,1.000,19845
2015-12-01,2072063,16052,0.138,31107
2015-12-01,2072063,16052,0.156,12875
2015-12-01,2071953,16052,1.000,42156
2015-12-01,2072063,16052,1.000,21671
2015-12-01,2071912,16052,0.692,14.86
2015-12-01,2071905,16052,3.566,85.55
2015-12-01,2072368,16052,0.320,25020
2015-12-01,2072063,16052,1.000,39.99
2015-12-01,2071675,16052,1.000,36342
2015-12-01,2071525,16052,1.000,21702
2015-12-01,2071525,16052,0.332,11933
2015-12-01,2072585,16052,0.314,30164
2015-12-01,2071953,16052,1.000,36161
2015-12-01,2071953,16052,1.000,36161
2015-12-01,2072368,16052,1.102,20515
2015-12-01,2071953,16052,1.000,18295
2015-12-01,2071691,16052,1.000,18295
2015-12-01,2071696,16052,1.000,42401
2015-12-01,2072585,16052,1.000,42401
2015-12-01,2071953,16052,1.000,36161
2015-12-01,2072492,16052,0.340,13.39
2015-12-01,2072492,16052,0.374,32356
2015-12-01,2071416,16052,5.000,60.75
2015-12-01,2072492,16052,0.888,12236
2015-12-01,2072585,16052,1.000,27454
2015-12-01,2072368,16052,1.000,27454
2015-12-01,2071691,16052,2.000,14702
2015-12-01,2072063,16052,1.000,35490
2015-12-01,2071953,16052,1.000,36161
2015-12-01,2071691,16052,1.000,20090
2015-12-01,2071953,16052,1.000,31413
2015-12-01,2074500,16052,2.000,46298
2015-12-01,2073541,16052,1.000,23468
2015-12-01,2074449,16052,1.000,19391
2015-12-01,2074266,16052,1.000,34759
2015-12-01,2073666,16052,0.592,18.86
2015-12-01,2074354,16052,0.310,20486
2015-12-01,2075725,16052,1.000,16224
2015-12-01,2074354,16052,1.000,18.70
2015-12-01,2074354,16052,1.000,27426
2015-12-01,2074987,16052,1.000,44044
2015-12-01,2074266,16052,0.424,32051
2015-12-01,2073919,16052,1.000,34759
2015-12-01,2074987,16052,1.000,15067
2015-12-01,2073666,16052,1.000,46119
2015-12-01,2073541,16052,1.000,42401
2015-12-01,2074354,16052,1.000,42401
2015-12-01,2074266,16052,1.000,46083
2015-12-01,2074500,16052,1.000,16711
2015-12-01,2073707,16052,1.000,18295
2015-12-01,2075441,16052,1.000,18295
2015-12-01,2074266,16052,2.000,46245
2015-12-01,2073707,16052,1.000,36342
2015-12-01,2075725,16052,0.832,31382
2015-12-01,2074266,16052,1.000,32660
2015-12-01,2074266,16052,1.000,32660
2015-12-01,2074987,16052,0.426,35370
2015-12-01,2075441,16052,1.000,13.96
2015-12-01,2074354,16052,1.000,36220
2015-12-01,2074500,16052,2.000,13940
2015-12-01,2073846,16052,0.398,20333
2015-12-01,2075441,16052,1.000,14763
2015-12-01,2074354,16052,1.000,35217
2015-12-01,2075441,16052,0.142,12479
2015-12-01,2073541,16052,1.000,21064
2015-12-01,2075441,16052,1.000,23.53
2015-12-01,2074449,16052,0.520,26999
2015-12-01,2073846,16052,1.896,31.28
2015-12-01,2073919,16052,1.000,46062
2015-12-01,2074354,16052,0.814,18050
2015-12-01,2075725,16052,1.000,33482
2015-12-01,2075441,16052,1.000,47239
2015-12-01,2074449,16052,1.000,27395
2015-12-01,2074987,16052,1.000,14032
2015-12-01,2074449,16052,1.000,14032
2015-12-01,2073707,16052,2.000,28095
2015-12-01,2074500,16052,1.000,14032
2015-12-01,2073541,16052,1.000,14032
2015-12-01,2073846,16052,3.000,19.14
2015-12-01,2074742,16052,0.218,15220
2015-12-01,2073666,16052,30.000,14.70
2015-12-01,2074449,16052,2.000,18323
2015-12-01,2073919,16052,2.000,41821
2015-12-01,2074500,16052,3.000,45444
2015-12-01,2075725,16052,1.000,20333
2015-12-01,2075441,16052,0.118,34001
2015-12-01,2074500,16052,1.000,34759
2015-12-01,2074266,16052,2.000,13485
2015-12-01,2074500,16052,0.168,22678
2015-12-01,2074742,16052,1.000,18295
2015-12-01,2074449,16052,2.000,18323
2015-12-01,2073919,16052,1.000,44986
2015-12-01,2073707,16052,2.000,28522
2015-12-01,2073707,16052,2.000,28522
2015-12-01,2075441,16052,1.000,11720
2015-12-01,2074987,16052,1.000,15097
2015-12-01,2073707,16052,1.000,19784
2015-12-01,2073666,16052,1.000,46272
2015-12-01,2073846,16052,1.000,19.29
2015-12-01,2074354,16052,0.662,43466
2015-12-01,2074354,16052,2.000,21217
2015-12-01,2073919,16052,0.470,25.67
2015-12-01,2074449,16052,2.000,29373
2015-12-01,2073666,16052,4.000,33939
2015-12-01,2073707,16052,1.000,21824
2015-12-01,2074354,16052,1.000,19.82
2015-12-01,2073666,16052,1.000,25.74
2015-12-01,2074500,16052,1.000,14702
2015-12-01,2073541,16052,5.000,45809
2015-12-01,2073846,16052,2.000,25020
2015-12-01,2075441,16052,1.000,12785
2015-12-01,2073666,16052,1.000,42064
2015-12-01,2075725,16052,3.000,46129
2015-12-01,2073919,16052,2.000,17.42
2015-12-01,2074500,16052,20.000,3.00
2015-12-01,2074742,16052,1.000,46272
2015-12-01,2074354,16052,2.000,42461
2015-12-01,2074742,16052,1.000,22737
2015-12-01,2074354,16052,0.290,31413
2015-12-01,2075725,16052,2.000,19998
2015-12-01,2073666,16052,0.258,17593
2015-12-01,2073666,16052,1.000,15462
2015-12-01,2074742,16052,1.876,44136
2015-12-01,2073541,16052,1.000,46120
2015-12-01,2074987,16052,1.000,12086
2015-12-01,2074354,16052,1.000,17564
2015-12-01,2075441,16052,0.422,21.89
2015-12-01,2073707,16052,1.000,24108
2015-12-01,2074742,16052,0.604,25.91
2015-12-01,2073541,16052,0.206,45139
2015-12-01,2074449,16052,0.878,32387
2015-12-01,2074500,16052,0.480,13394
2015-12-01,2074500,16052,1.042,41671
2015-12-01,2073919,16052,1.000,17564
2015-12-01,2074449,16052,0.298,42736
2015-12-01,2073666,16052,2.890,15.87
2015-12-01,2073872,16052,10.990,60.34
2015-12-01,2075441,16052,0.636,21033
2015-12-01,2073707,16052,1.000,41456
2015-12-01,2074500,16052,1.000,46539
2015-12-01,2073666,16052,1.000,24473
2015-12-01,2073919,16052,1.000,14885
2015-12-01,2073919,16052,1.000,44470
2015-12-01,2074449,16052,1.000,34820
2015-12-01,2073919,16052,2.000,23712
2015-12-01,2074987,16052,3.000,18.54
2015-12-01,2073541,16052,1.000,46282
2015-12-01,2075441,16052,0.380,20546
2015-12-01,2074742,16052,0.568,23682
2015-12-01,2074742,16052,0.482,24412
2015-12-01,2075984,16052,0.098,12420
2015-12-01,2076003,16052,0.118,22647
2015-12-01,2076940,16052,1.000,47300
2015-12-01,2076940,16052,0.214,0.52
2015-12-01,2076335,16052,0.482,22068
2015-12-01,2077118,16052,10.000,13.80
2015-12-01,2076699,16052,1.000,15827
2015-12-01,2076699,16052,1.000,43983
2015-12-01,2075912,16052,0.382,17.96
2015-12-01,2076003,16052,1.000,17.52
2015-12-01,2076940,16052,0.168,46176
2015-12-01,2077118,16052,3.400,18.67
2015-12-01,2075984,16052,1.878,11597
2015-12-01,2075870,16052,1.870,46661
2015-12-01,2077207,16052,1.000,16589
2015-12-01,2075984,16052,1.000,14.55
2015-12-01,2075870,16052,0.364,12905
2015-12-01,2075984,16052,1.000,12086
2015-12-01,2077118,16052,0.580,35217
